"ID_MEASURING_RECORD","VOIVODESHIP","TOWN","MEASURING_POINT_CODE","LATITUDE","LONGITUDE","DATE_MEASUREMENT_START","DATE_MEASUREMENT_END","PERIOD_AND_TIME_SAMPLING","AVG_NOISE_LVL"
"165","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.60"
"166","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.70"
"167","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.80"
"168","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.90"
"169","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.00"
"170","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.10"
"171","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.20"
"172","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.30"
"173","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.40"
"174","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.50"
"175","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.60"
"176","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.70"
"177","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.80"
"178","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.90"
"179","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.00"
"180","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.10"
"181","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.20"
"182","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.30"
"183","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.40"
"184","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.50"
"185","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.60"
"186","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.70"
"187","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.80"
"188","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.90"
"189","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","74.00"
"190","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","74.20"
"191","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","74.30"
"192","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","74.40"
"193","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","74.70"
"194","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","63.60"
"195","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","63.80"
"196","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","64.40"
"197","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","64.50"
"198","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","64.70"
"199","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","64.80"
"200","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","64.90"
"201","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.10"
"202","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.20"
"203","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.30"
"204","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.40"
"205","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.50"
"206","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.60"
"207","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.70"
"208","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.80"
"209","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.90"
"210","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.00"
"211","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.10"
"212","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.20"
"213","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.30"
"214","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.40"
"215","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.50"
"216","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.60"
"217","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.70"
"218","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.80"
"219","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.90"
"220","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.00"
"221","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.10"
"222","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.20"
"223","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.30"
"224","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.40"
"225","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.50"
"226","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.60"
"227","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.70"
"228","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.80"
"229","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.90"
"230","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.00"
"231","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.10"
"232","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.20"
"233","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.30"
"234","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.40"
"235","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.50"
"236","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.60"
"237","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.70"
"238","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.80"
"239","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.90"
"240","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.10"
"241","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.20"
"242","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.40"
"243","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.50"
"244","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.60"
"245","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.80"
"246","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","70.00"
"247","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","70.90"
"248","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","71.10"
"249","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","71.20"
"250","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","67.50"
"251","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","68.00"
"252","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","69.80"
"253","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","70.30"
"254","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","70.60"
"255","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","70.70"
"256","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","70.80"
"257","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.00"
"258","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.10"
"259","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.20"
"260","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.30"
"261","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.40"
"262","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.50"
"263","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.60"
"264","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.70"
"265","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.80"
"266","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","71.90"
"267","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.00"
"268","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.10"
"269","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.20"
"270","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.30"
"271","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.40"
"272","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.50"
"273","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.60"
"274","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.70"
"275","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.80"
"276","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","72.90"
"277","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.00"
"278","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.10"
"279","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.20"
"280","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.30"
"281","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.40"
"282","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.50"
"283","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.60"
"284","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.70"
"285","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.80"
"286","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","73.90"
"287","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","74.00"
"288","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","74.10"
"289","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","74.20"
"290","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","74.30"
"291","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","74.40"
"292","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","74.60"
"293","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","74.90"
"294","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","75.30"
"295","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","70.20"
"296","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","70.30"
"297","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","70.40"
"298","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.00"
"299","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.20"
"300","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000357_001","51.1137","17.0684","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.60"
